age,gender,race,income,credit_score,debt_to_income_ratio,loan_amount,loan_term,employment_years,savings_amount,num_credit_accounts,num_late_payments,has_mortgage,has_auto_loan,education,income_to_loan_ratio,monthly_payment,payment_to_income_ratio,loan_approved
79,Male,White,57592.20112828961,584,0.49309928841751416,200454.2379779986,10,23.093512367112073,31642.451270375066,5,3,1,0,Bachelor,0.28730847354103234,1670.4519831499883,0.3480579558532177,1
66,Male,Asian,33276.2577092335,763,0.2365818452095276,100555.75786728397,30,5.414847962517383,15662.08722795001,8,3,0,1,Bachelor,0.33092344401752055,279.3215496313444,0.10072823166789152,1
65,Female,White,46371.8793056562,563,0.24842931248300357,201152.5576101856,10,7.2987623044884185,5620.5932871698515,4,2,1,0,Master,0.23053089583638534,1676.2713134182134,0.4337813360642687,0
47,Male,Hispanic,68956.41552824933,728,0.13464410154515602,276950.5051294649,30,7.6704787862214205,43560.1757975434,8,2,0,0,Master,0.2489846172911458,769.306958692958,0.13387707921873576,1
29,Male,White,22339.643825110525,664,0.2429339178231387,-12151.732928982412,15,28.548582297365403,21340.591493310407,8,3,0,0,Bachelor,-1.8383916068324297,-67.50962738323562,-0.036263583024910624,0
52,Female,White,8136.4395521768165,480,0.14631239983890862,199382.70257200178,10,21.89468756493222,17320.35907055706,0,0,1,0,PhD,0.040808151595991916,1661.5225214333482,2.450490798750654,0
28,Female,White,80161.65700288041,543,0.34972435966282145,266638.2855877558,15,4.010843777464603,11176.481958348837,8,0,0,1,High School,0.3006382103987001,1481.3238088208655,0.22175047735367612,0
63,Female,White,60228.305100437596,612,0.4541735397491288,223476.9367692667,30,2.785376343717203,16977.278693874323,6,0,0,1,PhD,0.2695056857818914,620.7692688035186,0.12368322856204865,0
67,Male,Black,62134.60005040213,375,0.4755905807495793,164166.12200846843,15,25.28444560753535,-3619.609268283668,7,3,0,1,High School,0.3784861291125397,912.0340111581579,0.1761403167481572,0
38,Male,Black,28463.66052745888,561,0.12976461612408954,79731.043079761,15,24.068229691342847,34984.90011025758,2,4,1,0,Bachelor,0.35699596327850025,442.9502393320056,0.18674347478449935,0
38,Male,White,64750.56126933076,530,0.269977949119101,198808.23148623822,10,20.129837340250656,15936.927888988857,0,0,1,1,Master,0.32569356301433067,1656.7352623853185,0.30703707827225296,1
22,Male,White,55504.97375136729,679,0.24408588327371686,77569.97857555213,30,5.883019571898483,-11510.656541084445,3,4,1,0,Master,0.7155471068914397,215.47216270986704,0.04658440096018801,0
65,Female,White,18313.448443032055,608,0.1521501614936673,267309.3724199283,30,14.408506166678137,5227.3764574945435,0,0,0,1,High School,0.06851031176812848,742.5260344998009,0.4865447619936281,1
37,Male,White,78485.66828547715,687,0.2812356554660028,206125.0747154364,20,18.081778363718215,34363.48070039309,0,3,0,0,PhD,0.38076720357205274,858.854477980985,0.13131383042168568,1
54,Male,Hispanic,53173.66647237458,624,0.24966005456961807,349497.90135541157,10,27.964125805210546,17866.196927727775,3,0,0,0,High School,0.15214302079113542,2912.482511295096,0.6572762883240089,1
20,Female,White,42078.320678414624,755,0.4172496146696384,4667.526914481306,10,5.082712205922317,8168.211336037371,7,4,0,1,High School,9.015121165742803,38.89605762067755,0.01109247431748306,0
61,Male,White,42440.205080295644,811,0.5416513318668564,166003.14951408957,30,15.463404214383411,21985.869733548017,0,1,1,0,Master,0.255659035413021,461.1198597613599,0.1303819881800103,0
50,Male,White,9695.561891352467,642,0.3274208604366079,273337.51863632834,10,4.73254916634936,15519.507234642942,9,4,0,1,Master,0.03547102475987672,2277.8126553027364,2.819202452620305,0
70,Female,White,61866.73199262727,815,0.47333258638340925,314266.2282915742,15,13.315480217224568,21657.15523645558,9,1,0,0,Master,0.19686089825479977,1745.9234905087458,0.33864859531616626,1
78,Female,White,55237.144144914506,741,0.17300518355533714,277387.250491273,20,6.004049238927687,24793.67242013215,8,4,0,1,Master,0.19913368061107892,1155.7802103803042,0.25108761032571514,0
26,Female,White,46118.3973533381,848,0.5474831893219323,104692.22117004689,30,25.085586249456338,7754.711961261195,5,0,0,0,High School,0.44051407867667697,290.81172547235246,0.07566916688217568,1
78,Male,Hispanic,75569.70414903344,561,0.17629736910754615,151879.77544427977,10,7.6420883291253885,11359.003236704117,4,0,0,0,High School,0.4975626539345111,1265.664795368998,0.2009797142314502,1
26,Male,Asian,22322.819620083086,762,0.19605059029969465,-23575.996394726943,10,12.513141487320727,8983.810643510578,8,4,1,0,PhD,-0.9468452253867775,-196.4666366227245,-0.10561388209899977,1
21,Female,Hispanic,38064.550472647694,526,0.15323190179383825,204542.67869617778,15,12.233629574764057,9425.960662297835,8,0,1,1,Bachelor,0.1860958833397687,1136.3482149787656,0.358238266587276,1
52,Male,White,32999.83490479228,822,0.2548397507602682,316328.13090750226,10,25.988848800652757,10580.325196504875,8,0,1,0,PhD,0.10432153096887165,2636.0677575625186,0.9585748892991117,1
34,Male,White,44424.10040456894,488,0.3762052233577631,200702.587134297,10,22.73392394196781,15644.749475207318,2,3,0,0,PhD,0.22134293851849177,1672.521559452475,0.45178762272393724,1
51,Female,Black,51349.40050514446,508,0.5939970557031634,257668.80217815592,15,1.7272646704525207,10882.590044520342,7,2,0,1,Bachelor,0.1992845081401851,1431.4933454341995,0.33453010115452886,0
41,Male,Hispanic,58600.270476227095,312,0.496684017328772,255004.66343170658,10,2.01262371504493,22398.322327873007,9,2,0,0,Bachelor,0.22980077967052934,2125.0388619308883,0.4351595331546408,0
49,Female,Asian,43060.53093789765,461,0.290217901445991,168314.3586857931,20,16.535917353921125,15295.442402303961,3,4,1,1,Bachelor,0.2558339720634438,701.3098278574712,0.1954392514673563,1
18,Male,White,32452.885296902125,792,0.3879230289517852,-43185.19399599184,15,12.831570820733804,9401.3978871837,3,2,1,0,High School,-0.7514817532118574,-239.91774442217687,-0.08871361996712651,0
25,Male,White,83720.13899540888,734,0.4116540154696039,334089.96019688924,30,8.267526616105261,-8882.936148977802,6,1,1,0,Bachelor,0.25059160396819496,928.0276672135813,0.13301855611077856,1
62,Male,Black,98232.80383577137,304,0.5113636106236735,243200.0230527851,20,23.77862814622216,6453.190705655015,7,4,0,0,Master,0.4039177406428556,1013.3334293866046,0.12378758090798997,0
40,Female,Hispanic,52865.733437640505,501,0.4682258927099002,74926.77115989599,10,3.8590551569699825,14532.082830323832,3,4,1,1,Bachelor,0.7055653489301366,624.3897596657999,0.14173031619485296,0
64,Male,Hispanic,34864.392659582656,715,0.3846455634855702,237087.7903455671,15,29.221707386104555,34363.9109677275,9,1,0,0,High School,0.1470526702735982,1317.1543908087062,0.4533523025636345,1
57,Male,Black,79509.08262084587,311,0.4345915135198284,220006.18330662552,15,0.723075202564829,18950.625998592477,5,2,1,1,High School,0.3613947636645876,1222.2565739256972,0.1844704831654405,1
29,Female,Asian,21064.857873430698,696,0.47295880548144986,331108.8344152325,10,3.546921738325308,-2699.868698092778,0,1,0,1,High School,0.06361913571600439,2759.240286793604,1.5718541107882962,1
71,Female,Black,43304.53350590345,640,0.16657202956670217,247207.90805763306,30,9.33949962827556,21469.628255961365,1,0,0,1,Bachelor,0.17517454779726385,686.6886334934252,0.1902863957834289,0
29,Female,Asian,36077.658973073965,672,0.20022773065268998,247566.05614182475,20,15.274472857665094,13212.112160641995,4,4,0,1,Bachelor,0.14572942484653845,1031.5252339242697,0.34310160801535383,1
63,Male,Asian,26809.288990990226,677,0.4442921444537584,219932.8855694813,10,6.484084754379716,28564.636870182734,3,3,1,1,Bachelor,0.12189759126549823,1832.7740464123442,0.820360754973375,1
64,Male,Hispanic,44399.515341564605,524,0.5252127809938161,123027.77691281143,30,22.086454465620793,-1936.5989762315876,2,1,0,0,Bachelor,0.3608901701363758,341.74382475780953,0.09236420410325138,0
32,Female,White,32716.558416520704,481,0.3046311413498839,267274.5194286869,15,10.726257102779694,38167.65453049171,5,4,1,0,High School,0.1224080712462005,1484.8584412704827,0.54462639585734,0
58,Female,White,50253.08928297309,596,0.589945161235603,197458.1715379251,15,1.1561500019081272,26705.124045367254,9,4,0,0,Master,0.2544999221433647,1096.9898418773616,0.26195161910152587,0
36,Male,Black,50543.54335344928,606,0.20803586633668644,104721.36447665219,15,26.331659023219327,16867.497102330562,5,1,1,1,Bachelor,0.4826478685227411,581.7853582036233,0.13812692651210892,1
43,Male,White,37573.36552956041,730,0.30834964102171947,134096.09787232865,10,28.31597019258189,-3157.678033712942,9,3,1,1,Bachelor,0.28019730719780955,1117.4674822694055,0.3568913670158988,0
69,Female,Hispanic,42589.732868122606,417,0.28926152173162656,86384.29907533032,30,18.556908673111327,-1914.0569593045911,7,4,0,1,Bachelor,0.4930263175601249,239.956386320362,0.0676096430273589,0
46,Male,White,45383.02064192579,651,0.5651479703632145,305968.1933804517,10,24.196091657112152,30280.65708171935,1,0,1,0,High School,0.14832594244688346,2549.7349448370974,0.6741908957417256,1
39,Female,White,66196.92122238854,345,0.24268925878626976,397878.6092416383,10,3.6333461607990545,32047.8787205436,6,0,0,0,High School,0.16637466725984773,3315.6550770136523,0.6010530427917715,0
57,Male,Hispanic,47031.411978716285,526,0.33539538902110777,315516.1698227009,20,8.064608453599938,35623.87877641859,6,0,1,1,PhD,0.14906181196718005,1314.6507075945872,0.33543131765370493,1
38,Male,White,66494.03481572194,655,0.19361691980766474,237623.02712479437,20,9.756950630345514,45009.05327496842,1,3,0,0,High School,0.27982992902788306,990.0959463533098,0.17867995812205584,1
68,Female,White,61716.25967109311,593,0.3606331192812219,193454.6379720779,20,28.822595008454886,31237.256357870632,5,2,0,1,High School,0.319021866407777,806.0609915503246,0.1567290686466284,1
55,Male,White,61430.61393801484,539,0.5287020847317956,170906.49386511857,30,15.366679197221025,26112.440461991784,4,0,0,0,High School,0.3594399051126554,474.74026073644046,0.09273687439597454,1
37,Male,Black,77756.91940691946,647,0.25201973094528207,101370.40391304957,15,0.22240676441879992,55826.89352239801,1,1,0,0,Master,0.7670574093165835,563.1689106280531,0.08691222567821084,1
74,Male,White,27612.182405081803,440,0.5053960360814141,394678.88259913446,20,11.405574686102865,11818.10367066454,8,2,0,1,Bachelor,0.06996113453864926,1644.4953441630603,0.7146825209413671,1
46,Male,Hispanic,40536.33787385773,503,0.555655791087813,96597.66906758705,15,0.2325180259672932,18489.663552942326,7,1,0,0,Bachelor,0.4196409526765644,536.6537170421502,0.15886596920880017,0
68,Female,White,85265.9760059914,568,0.13647894485728182,115052.99857895049,30,7.134172214173375,-3118.991868467401,6,3,1,1,Bachelor,0.7411017275441201,319.5916627193069,0.04497808073365865,0
21,Female,Asian,44853.66998821465,612,0.4782122681596255,180449.85240675064,20,13.641002014235323,29367.22192393809,5,0,0,0,PhD,0.2485658446930194,751.8743850281277,0.2011539439851455,1
72,Female,White,-6302.473798116989,717,0.22767171807524542,188708.0227825328,20,9.701791662625098,16948.218771189935,4,4,0,0,PhD,-0.033398017239468204,786.2834282605533,-1.497094861694734,1
24,Male,White,45940.63313704229,436,0.18766383126831457,260203.93299459317,15,0.9820263685551212,10697.601618276563,8,0,1,1,Bachelor,0.17655625957812446,1445.5774055255176,0.3775944666360997,0
45,Male,White,52698.790603265,650,0.40056119601251805,132657.13681269134,10,3.490071672263383,11008.986102175031,4,3,1,1,Master,0.39725560093818707,1105.4761401057613,0.2517270990360687,1
45,Male,White,-2342.2623486242155,460,0.4528013081143498,1140.6892723662604,30,16.52659683668199,8075.195574356245,5,0,1,1,High School,-2.0533745739235334,3.1685813121285014,-0.016233440189941033,1
21,Female,Black,76678.71279775897,472,0.2973804928676069,176857.61642283932,30,20.86814713153456,17465.985369163842,2,0,0,1,Bachelor,0.43356183549614274,491.2711567301092,0.0768825357868241,1
39,Female,White,35725.75072268796,429,0.1195868535410953,183594.27917904945,20,12.136470366987078,-1627.456032182421,8,0,0,1,Bachelor,0.19459076220913502,764.9761632460394,0.2569495048601683,1
29,Female,White,56571.26230375031,378,0.5543522620983966,175472.5331234582,30,21.94445239274721,-276.35986042404693,7,3,0,1,High School,0.3223938316542575,487.4237031207173,0.10339321060298934,1
62,Male,Black,45480.36909311875,356,0.46537345842374755,174142.47929291794,15,4.8999866554543114,3392.646247375662,8,0,0,0,High School,0.26116757541172986,967.4582182939886,0.2552639490624626,1
20,Male,White,24232.97161591917,699,0.23583340334150735,164937.5989448275,10,3.6617384342305828,10698.390003263317,0,4,0,0,PhD,0.14692205883283913,1374.4799912068959,0.6806329886363436,0
39,Male,White,28589.8373072916,662,0.34843192787237,67562.17808995096,10,25.183611478298275,13040.487571931997,0,4,1,0,High School,0.42316334546271805,563.0181507495913,0.23631536396578162,0
61,Male,Hispanic,31298.34327144906,634,0.11389639498353901,346220.0084046457,30,10.17640045476599,-10733.010440140799,1,2,0,1,High School,0.09040015744806124,961.7222455684604,0.3687309212097862,1
19,Male,Asian,71713.43818367276,433,0.2696413909029709,340560.60244573315,10,12.967437658332729,12272.63446325037,3,2,1,0,Master,0.2105746750172019,2838.0050203811097,0.4748909145500568,0
41,Female,White,47049.23623799696,313,0.3612676177925591,339542.5506200065,15,28.427448069518896,7381.128468822861,9,2,0,0,High School,0.1385665394575284,1886.3475034444807,0.48111663124199233,1
51,Male,White,39562.68966896507,582,0.35861180755812505,81444.48828617796,20,12.723369838113278,31741.47034881104,4,2,0,0,Bachelor,0.4857626403145969,339.3520345257415,0.10293092932716737,1
44,Male,Asian,31307.821748195376,720,0.20409243900427057,240380.85256984914,20,0.10470317555712705,6500.221109304199,6,4,1,0,High School,0.13024257719985433,1001.5868857077047,0.3838990372808434,1
72,Male,White,73923.00443052253,426,0.4883736830919454,157715.43016172346,30,28.13915818649507,35059.62500676187,3,2,1,1,High School,0.4687113008202236,438.0984171158985,0.07111698240473721,1
58,Female,Asian,79284.02545047174,517,0.24943107926332173,152279.3977815422,30,0.4235590045748394,46128.24522538528,0,1,0,1,Bachelor,0.520648404219535,422.9983271709506,0.0640227321608732,0
18,Male,White,73694.87797413362,788,0.39020501158898635,107135.58445348253,30,19.86858851187594,37502.26639888105,7,3,1,1,Bachelor,0.6878655523285205,297.59884570411816,0.04845908218618503,0
25,Female,Hispanic,59848.746783083334,559,0.2357611127689874,456556.2220204355,20,9.686727285975106,5273.828516970569,2,3,0,1,Bachelor,0.131087353312654,1902.3175917518145,0.38142504777517267,0
40,Female,White,55796.60083741423,517,0.3125839364933851,175126.06345522465,30,14.11172269680615,27791.76624455279,8,4,0,0,PhD,0.3186082056351368,486.461287375624,0.10462170384747072,1
55,Male,Asian,25681.24364048197,788,0.20375731262511512,107800.60978400525,10,16.41855503088552,5531.91816542241,1,3,0,1,Bachelor,0.23822911291446502,898.3384148667104,0.4197639775282398,1
23,Female,White,45083.61746577885,742,0.41650389626601914,213817.72648120602,20,12.253801718866628,7617.39302560836,0,3,0,0,Bachelor,0.21085070077078746,890.9071936716917,0.23713461618680712,0
39,Male,Black,36322.79593307127,398,0.31279218007067533,276313.58416507277,15,23.231063615465047,8624.331714343336,9,0,1,1,High School,0.1314549772962723,1535.0754675837377,0.5071444842777905,1
42,Male,White,13489.757820305807,481,0.10805865224388214,185866.50742016983,30,27.92119228993338,22042.1172073726,7,2,0,0,Master,0.07257766882018642,516.2958539449162,0.45927809304426365,1
35,Female,White,71140.86838330732,468,0.11408249700838305,224425.76674754304,20,2.592361563566048,6891.00204287254,2,2,0,0,Master,0.3169906442308552,935.107361448096,0.15773336188302906,0
34,Female,Hispanic,36083.40107215449,532,0.3355671592357111,300187.6384273055,30,24.00758643704919,20580.132492483073,0,0,0,0,Bachelor,0.12020282134599815,833.8545511869597,0.2773090761104925,0
78,Male,Black,73918.83814870614,392,0.1916129334526772,104540.38243007314,20,3.860134227019354,38937.03477891923,2,4,0,1,High School,0.7070840610148936,435.5849267919714,0.07071295020882506,1
29,Male,Asian,67634.92801520025,771,0.3925210240723712,217779.12717711652,20,2.408315497488233,3473.081478593729,7,1,0,0,Bachelor,0.3105666226690025,907.4130299046521,0.1609960515727709,0
23,Male,White,61134.35953266838,815,0.30409589088601063,136097.97783374414,20,28.674943581663864,-4122.515893912398,3,4,0,0,High School,0.4491937389940464,567.0749076406006,0.11131054522703998,0
43,Male,Hispanic,62257.68143526367,384,0.4272099177698614,122566.27105648445,15,14.67893344473822,10397.921175585003,9,1,0,0,PhD,0.5079511752998697,680.9237280915803,0.1312462100856641,1
44,Male,White,37693.72235852585,818,0.5761975870319758,375197.3390464926,20,4.578098730278658,41419.81880447657,6,1,1,0,Bachelor,0.10046372518077755,1563.3222460270524,0.4976920765184493,1
25,Male,Asian,87157.00302581329,680,0.36436806739762684,191061.0638060517,10,17.09871339651269,30328.584016975758,7,0,0,1,Bachelor,0.4561735462453374,1592.1755317170976,0.2192148159907072,1
36,Male,Asian,50862.50861906098,706,0.4936893017950498,93807.68333631553,30,7.897114163086591,7181.81566032212,6,4,0,0,High School,0.5421998157305598,260.57689815643204,0.061477950316932546,0
77,Female,White,56038.63370237408,531,0.4765204981579686,188846.6676619646,30,13.929270504239826,4318.175499392641,0,2,0,0,High School,0.2967414484786313,524.5740768387906,0.1123312348316373,1
59,Male,Hispanic,37018.47332866722,550,0.5608955521619327,79051.55145103522,30,18.73978781639731,24854.92233239896,3,4,1,0,Master,0.468282692106259,219.58764291954228,0.07118207419412716,1
18,Male,Hispanic,31376.6947844608,384,0.2070089336190031,178256.12835366456,20,26.078094866099843,21464.06280339716,9,4,0,0,Bachelor,0.1760202865071133,742.733868140269,0.2840581673407253,0
74,Male,White,59545.92017618846,618,0.5136634853924704,132151.61790221336,30,0.09244194807924933,29341.616944539197,8,1,0,0,Bachelor,0.45058790139255,367.08782750614824,0.07397742644735038,1
46,Female,Black,54350.26991877571,492,0.5527601892523434,251094.4091225475,10,6.4242198274784625,2671.3551294560384,6,1,0,0,High School,0.21645352482639257,2092.4534093545626,0.4619929385774864,1
62,Male,White,34212.95268194845,599,0.2963814904737888,393707.6736982157,10,2.888116287563387,18742.835691707565,0,2,0,1,High School,0.08689937983828408,3280.897280818464,1.1507561985608596,1
66,Male,Hispanic,21231.465624491917,657,0.25690809729948405,182507.4337710344,10,2.9129310467718748,33439.56770707694,7,2,1,1,High School,0.11633205938958056,1520.8952814252868,0.8596082672714779,1
52,Male,White,24601.538253449056,752,0.5760179548391439,135908.6051605806,15,28.373322394197146,36929.4586789575,3,1,0,0,PhD,0.18101530969567017,755.04780644767,0.36829297355427676,0
57,Female,White,73922.67434182214,805,0.413816411069434,209100.43955427507,10,28.082488035451572,1418.419691142768,6,4,0,1,Master,0.3535271111787139,1742.5036629522922,0.28286373756904976,0
31,Male,White,37734.92370699857,364,0.29033824262073415,349129.7637591502,10,22.479242391036994,18719.815436632012,5,1,0,0,PhD,0.10808280365643728,2909.4146979929187,0.9252165619044258,1
52,Female,Black,43221.829086483325,521,0.4959138604658151,251633.1065099468,30,19.291891272027463,15710.410971178182,6,3,0,0,Bachelor,0.17176527240772593,698.9808514165189,0.19406328686865584,0
65,Female,Hispanic,79006.80517518125,765,0.2522369508078576,185895.1553815888,20,25.43911339073109,7447.9363912311965,9,3,0,1,Master,0.4250073382117098,774.5631474232866,0.11764502751972107,1
62,Female,Asian,27556.988770271706,371,0.18820379303493104,-6639.425672388432,30,1.752262142717027,8968.174177061532,9,1,0,0,High School,-4.150507909874455,-18.442849089967865,-0.008031145598838673,0
37,Female,White,35460.10348565887,773,0.37198481789885274,194767.40522513038,15,3.584573793036853,28505.31109686372,0,2,0,1,Bachelor,0.18206384915725896,1082.0411401396132,0.3661719060387592,0
73,Male,White,34624.66342878614,318,0.3831060224553017,277654.85469286656,15,9.51338769889002,8510.465047225542,5,1,1,0,High School,0.12470397273293456,1542.5269705159253,0.534599381283864,0
66,Male,Hispanic,82361.36962332079,821,0.5128732411336691,295752.2128412558,15,24.974771396895406,18151.438186023068,2,4,0,0,Master,0.2784809920172196,1643.067849118088,0.23939395713781572,1
30,Female,Black,89867.67001164827,714,0.328513677510215,331084.1780533013,10,14.166976282995305,27300.91829064541,9,3,1,0,Bachelor,0.2714345050858349,2759.034817110844,0.3684129988130187,0
78,Male,White,65031.264508043416,663,0.5072932697526708,132550.62940019462,10,15.10724290312855,46286.63248338269,3,0,1,1,Bachelor,0.4906145282170039,1104.5885783349552,0.20382600646462912,1
55,Male,White,65667.6944830848,827,0.25566133967416926,159695.24261963315,10,6.877962889614228,24490.442591248804,0,2,1,0,Master,0.4112063290419618,1330.7936884969429,0.2431869184333382,1
66,Female,Black,38392.899942945376,379,0.38768410108889595,187979.18465917037,20,19.451624435205783,30812.038287504998,9,0,1,1,Master,0.20424016633839792,783.2466027465432,0.24480982803919607,0
63,Male,White,88946.56973808566,489,0.2042363894503579,270962.71420368575,30,26.635264621867925,23944.2613909101,7,2,1,1,PhD,0.32826128864070764,752.6742061213494,0.10154512422516479,0
66,Male,Hispanic,55353.92508717324,447,0.2927229754582982,173686.72933222918,10,9.885426595754026,16916.08798850249,1,0,1,0,Bachelor,0.31869979531534537,1447.38941110191,0.31377491127991636,1
79,Male,Black,67062.2052889948,742,0.5287698489164255,252483.17447143473,15,18.575578193096522,16648.358743955185,2,0,0,1,Bachelor,0.26561059139638643,1402.6843026190818,0.25099400711463365,0
25,Male,Hispanic,47889.50122458092,564,0.20799409671787752,161563.1325371707,20,9.958468923354662,18255.62426174984,6,1,0,1,Bachelor,0.2964135472773346,673.1797189048779,0.16868324831731898,1
60,Female,Black,44639.34825344779,808,0.5051197314496338,129415.86904583049,20,23.781573355029902,-12093.473060665816,1,2,0,0,Bachelor,0.3449294787615227,539.2327876909604,0.14495716683748275,0
37,Male,White,83260.84519192234,600,0.2414358289237031,310972.8475434536,15,14.248792109769516,15094.5869640835,3,3,0,0,Bachelor,0.26774313529186156,1727.6269307969646,0.2489948681373087,1
77,Male,Hispanic,60794.47359476614,765,0.11724485983972685,231236.08726250532,10,10.18407066659114,26574.28256905863,6,0,0,1,Bachelor,0.26291083850485086,1926.967393854211,0.38035708443474814,0
50,Male,Black,79027.50922140764,664,0.15496728502842314,274664.30775166576,20,12.601465626338758,8945.475118151027,2,1,1,0,Master,0.28772398521055514,1144.4346156319407,0.17377765695623262,1
43,Female,White,55106.56343490089,698,0.4729397726603941,179370.67040101325,15,2.7368256418868473,41792.13144047852,1,4,1,0,Bachelor,0.307221706378757,996.5037244500736,0.2169985560345692,1
56,Female,Black,33032.66927153819,792,0.23103546325107413,280412.697345391,10,25.983514599673217,21877.930124566297,7,2,0,1,Bachelor,0.11780019087670293,2336.772477878258,0.8488950591316636,0
38,Male,White,38333.141342430245,841,0.4270727961206361,93732.99091631135,20,28.742071660143147,18032.354942505986,1,2,0,1,High School,0.40896103887963675,390.55412881796394,0.1222610352736211,0
70,Female,Hispanic,52059.30484929221,779,0.44959945137861657,109656.89055406512,20,14.322425392062497,32537.9570521821,9,3,0,0,High School,0.4747472282521539,456.903710641938,0.10531920361932762,1
66,Male,White,37469.99567913347,467,0.27255923221734246,294210.54703690606,30,6.640116242344182,28461.091133997452,6,0,0,0,Bachelor,0.12735775809707187,817.2515195469613,0.2617299003326261,1
79,Female,Hispanic,27850.771827446188,390,0.33745949360557015,192975.99490219148,30,19.939685972668162,36992.299740413815,2,1,0,1,Bachelor,0.14432246788810263,536.0444302838653,0.2309642692583225,1
59,Male,White,74028.34063574049,599,0.3018835452279053,175345.0545069729,20,13.571444386234282,39913.976981021195,3,0,1,1,High School,0.4221866470308498,730.6043937790538,0.11843103127879463,1
60,Female,White,39102.59858352976,473,0.573674498177267,108046.58155122041,20,7.569002425152592,41979.58943015001,5,1,1,1,Master,0.3619050045094933,450.1940897967517,0.13815780212204395,1
71,Male,Asian,52763.854955826406,672,0.25997443117579366,280447.05829791265,20,1.152994304704471,26852.8521903321,2,3,0,0,PhD,0.18814194477938342,1168.529409574636,0.2657567936731512,1
79,Male,Hispanic,55922.67179771209,323,0.1916615211124804,386539.9201692716,30,26.691133553655362,4445.645288806187,0,0,0,1,Bachelor,0.14467502288825104,1073.722000470199,0.23040143811886907,1
58,Male,White,38236.93749358862,500,0.28279642143778916,260762.05485586205,10,23.902030561351427,16425.015864786157,7,4,1,0,Bachelor,0.14663535887046275,2173.01712379885,0.6819637553336622,0
26,Female,White,79015.98932617478,306,0.43475785380100607,155086.7185734433,30,24.870181729181382,44584.969435177874,3,3,0,0,Bachelor,0.5094955264577072,430.79644048178693,0.06542419236746783,0
41,Male,White,27657.164775907742,305,0.44868134518073266,338679.364082651,15,13.195191927941664,23890.842100960752,0,3,0,1,Master,0.0816617949275419,1881.5520226813944,0.8163752306181817,0
54,Female,Black,55232.50527161542,460,0.5620286576800034,235939.3420467794,20,22.597661758602825,13487.303539328295,1,2,1,0,High School,0.23409620791713717,983.0805918615808,0.21358739829608198,0
66,Male,Hispanic,54922.354127531675,547,0.5408772424379046,156701.12436126856,15,17.43675791639987,11826.60169441469,5,1,0,1,Bachelor,0.35049112985884034,870.5618020070476,0.19020928345181387,0
58,Male,Hispanic,48914.90794271704,465,0.24416026020863776,327568.22450250434,15,11.243258892404791,3838.250744548177,0,0,0,0,PhD,0.14932738978881963,1819.8234694583575,0.4464463402256436,1
34,Male,Black,24061.747734560347,727,0.32758162448379824,181959.01448112782,15,25.2822626436654,33790.03230875658,8,1,1,0,Bachelor,0.13223718430864523,1010.8834137840435,0.5041446323529154,1
41,Female,Hispanic,67416.35103726928,444,0.473634494091717,55731.71119273442,30,29.96272644133255,13224.61009514688,6,3,0,0,Bachelor,1.2096587309893716,154.81030886870673,0.027555981269254532,0
38,Male,White,64870.21340669193,810,0.5582686403010125,168238.30866246705,30,26.978469218230796,5257.970910785523,7,0,0,0,PhD,0.3855852684351438,467.3286351735196,0.08644866923628351,1
68,Female,White,36488.62942817567,842,0.26858250642844594,253208.2392665639,10,23.285759150589172,6951.782429701101,7,4,0,0,Bachelor,0.14410522159100211,2110.0686605546994,0.6939373805886018,1
76,Female,Black,64149.74414410724,808,0.322220717088498,128234.18444373767,15,22.425239165771305,-19139.00051336903,5,1,0,0,Master,0.5002546272850725,712.4121357985426,0.1332654672850759,0
56,Female,Asian,57498.15372601552,519,0.5497391352268044,12767.067316565954,15,19.507465290505646,30591.785285883438,7,1,0,1,Master,4.50363049714703,70.92815175869974,0.014802872195864831,1
72,Male,Hispanic,24387.757092777832,375,0.27924193657921137,346982.56189245405,30,25.608524905187313,16439.17964230673,6,4,0,0,PhD,0.07028525283739397,963.8404497012613,0.47425785620278726,0
58,Female,Black,32921.42170857285,618,0.3402564930958679,499390.5067934666,15,14.79243743473998,1569.5645215307122,0,3,0,0,Master,0.06592320290579372,2774.3917044081477,1.011277725111982,0
56,Female,Black,72765.62889779158,337,0.5522520706090395,152452.9678980815,30,5.45188530593979,40807.26383709552,2,1,1,1,Master,0.4772988673230499,423.4804663835597,0.06983744487030671,0
30,Male,Asian,56188.32370284101,813,0.5011216089949241,137017.46004706676,20,23.041491728076195,20697.702562936556,8,2,0,0,Bachelor,0.41008148657506716,570.9060835294448,0.12192698679862808,1
28,Female,White,38713.941083787475,545,0.2217154625049014,65290.82402936497,20,27.58519122527656,-13622.131666200861,7,2,0,0,High School,0.5929461246556733,272.04510012235403,0.08432469312289584,0
63,Male,White,32830.48217654716,439,0.26239753270596666,117880.85893081913,15,10.240568757914986,30827.155634849325,4,0,0,0,Bachelor,0.2785056240200491,654.893660726773,0.23937278430638612,0
36,Male,Asian,39692.12403769158,557,0.2764793637296695,47216.52715402108,10,23.489498938714068,4838.637932814354,0,4,1,1,High School,0.8406404797247207,393.47105961684235,0.11895691726949241,1
28,Male,Hispanic,41110.409402445905,680,0.5563692367155298,69502.61691147632,30,8.211681092472423,28931.56188012654,1,3,1,0,Bachelor,0.591494410272453,193.0628247541009,0.05635443506216635,1
